Tweet ID, Tweet Text, Information Source, Information Type, Informativeness
"389934468854603777","RT @GasiaKTVU: #breaking Radio reports say a 7.2-magnitude quake has killed at least 4 people in central Philippines @KTVU",Not labeled,Not labeled,Related and informative
"389934649197096960","RT @ABC7: PHILIPPINES #EARTHQUAKE: Radio reports say 7.2-mag. quake has killed at least 4 people in central Philippines http://t.co/QTOTifx…",Not labeled,Not labeled,Related and informative
"389934682747322368","RT @BBCBreaking: 7.2 magnitude earthquake hits central Philippines, killing four, but no tsunami expected say officials http://t.co/5iok6dD…",Not labeled,Not labeled,Related and informative
"389934775022387200","Just found out about what happened in #bohol.. saw pictures of churches ruined. :(( #keepsafe #earthquakes",Not labeled,Not labeled,Related - but not informative
"389935026705416192","“@gabyramaaaa: Loboc Church in Bohol #prayforbohol http://t.co/G1ZOvh5Zgl”",Not labeled,Not labeled,Related - but not informative
"389935244788256768","RT @ABC7: PHILIPPINES #EARTHQUAKE: Radio reports say 7.2-mag. quake has killed at least 4 people in central (more) http://t.co/MHGv5ifvHZ",Not labeled,Not labeled,Related and informative
"389935857157033985","RT @AP: BREAKING: Radio reports say a 7.2-magnitude quake has killed at least 4 people in central Philippines",Not labeled,Not labeled,Related and informative
"389936528245268480","#PrayforBoholandCebu #PrayForBohol #PrayForCarmenBohol 🙏🙏",Not labeled,Not labeled,Related - but not informative
"389937308406775808","Magnitude 7.2 is no more joke.. #PrayForBohol",Not labeled,Not labeled,Related and informative
"389938008851365889","#PrayforVisayas Kanta nalang ako, para hindi ma rattle :( :(",Not labeled,Not labeled,Related and informative
"389938067554852865","please pray for #Bohol",Not labeled,Not labeled,Related - but not informative
"389939166479257601","RT @BBCBreaking: 7.2 magnitude earthquake hits central Philippines, killing four, but no tsunami expected say officials http://t.co/5iok6dD…",Not labeled,Not labeled,Related and informative
"389939170652590080","RT @ABC7: PHILIPPINES #EARTHQUAKE: Radio reports say 7.2-mag. quake has killed at least 4 people in central Philippines http://t.co/QTOTifx…",Not labeled,Not labeled,Related and informative
"389939254559662081","Sending my prayers to all those affected by 7.2 magnitude earthquake that just hit the Philippines.",Not labeled,Not labeled,Related - but not informative
"389939543966613504","RT @alliharvard: i just heard about the earthquake in the philippines! i hope everyone is okay ♡",Not labeled,Not labeled,Related - but not informative
"389940261180022784","RT @alliharvard: i just heard about the earthquake in the philippines! i hope everyone is okay ♡",Not labeled,Not labeled,Related - but not informative
"389940768703406081","Before anything else, #PrayforVisayas",Not labeled,Not labeled,Related - but not informative
"389940814844932096","RT @Elcid_Lao: The Miraculous Famous Dauis Church of Panglao, Bohol destroyed!!! @ABSCBNNews Photo: Thara co #PrayForBohol http://t.co/DAl1…",Not labeled,Not labeled,Related and informative
"389941125185687552","RT @enzodeocales: 411 Year old Loboc Church in Bohol is badly damaged by a 7.2 earthquake. Very heartbreaking ;'(( #PrayForBohol http://t.c…",Not labeled,Not labeled,Related and informative
"389941297169321985","At least 4 people killed after 7.2 #earthquake hits central #Philippines. #least (http://t.co/3UVVRfBCDs)",Not labeled,Not labeled,Related and informative
"389941297173508097","4 Killed in Philippines Earthquake http://t.co/eJgUk1ZhdQ",Not labeled,Not labeled,Related and informative
"389941557203185665","A 7.2-magnitude earthquake struck in southeastern Philippines, says USGS. via @cnnbrk",Not labeled,Not labeled,Related and informative
"389941670466166784","Mayor Rama announced no classes for both private and public schools until tomorrow. #cebu #earthquakePH | via @cebudailynews",Not labeled,Not labeled,Related and informative
"389941934720299008","RT @YsaGalan: this is what happened to Baclayon Church. One of the oldest church in Philippines. #earthquake #cebuearthquake http://t.co/8G…",Not labeled,Not labeled,Related and informative
"389942765183696897","RT @BILLYversCebu: Earthquake!!! First time I felt this.  #PrayforVisayas",Not labeled,Not labeled,Related - but not informative
"389942966506500096","Magnitude 7.1 earthquake hits the Philippines! CNN",Not labeled,Not labeled,Related and informative
"389943318836047872","RT @QueenPetraK: 1 Retweet = 1 Prayer  #PrayforVisayas",Not labeled,Not labeled,Related - but not informative
"389943503364849665","RT @FeedTheChildren: Please pray for the people of the Philippines. A 7.2 earthquake hit Cebu and surrounding area today. Two of our staff …",Not labeled,Not labeled,Related and informative
"389943947956862976","Bible Prophecy, Rapture, 7.2 Earthquake Philippines Oct 14 2013 | Watch: http://t.co/Xs2KJ3bTba",Not labeled,Not labeled,Related and informative
"389944363221934080","RT @earthskyscience: Powerful 7.2-magnitude earthquake has rocked southern islands in Philippines.  http://t.co/d5hdAFcXQE http://t.co/6pUk…",Not labeled,Not labeled,Related and informative
"389944447108014080","Magnitude-7.1 earthquake hits the Philippines:        http://t.co/wBso0bkbij",Not labeled,Not labeled,Related and informative
"389944585511641088","RT @QueenPetraK: 1 Retweet = 1 Prayer  #PrayforVisayas",Not labeled,Not labeled,Related - but not informative
"389945084617031680","Historical Loboc Church after the Earthquake. :(( http://t.co/MNbmjIFl0b #PrayForBohol #PrayForCebu",Not labeled,Not labeled,Related - but not informative
"389946623926620160","RT @JeJeQueenKATH: Don't Tweet It.. Do IT! mdami n nman pampam, mga eseknadora lalo n mga jejes!!  #PrayForVisayas",Not labeled,Not labeled,Related - but not informative
"389946850444185601","Sad,sad,sad news...🙏🙏#PrayForBohol #PrayForCebu",Not labeled,Not labeled,Related - but not informative
"389947026588172290","It hurts my heart seeing the damage of the earthquake that hit Bohol. The Philippines is my 2nd home, it's part of who I am. Urgh. &lt;/3",Not labeled,Not labeled,Related - but not informative
"389947278230052864","Major earthquake hits the Philippines - http://t.co/w16B3PW665",Not labeled,Not labeled,Related and informative
"389947676717875200","Lord,help us... #PrayForVisayas",Not labeled,Not labeled,Related - but not informative
"389947907412996096","RT @inquirerdotnet: INFOGRAPHIC: Map locating the epicentre of a 7.1-magnitude quake that hit central Philippines http://t.co/UztvhpRuPq | …",Not labeled,Not labeled,Related and informative
"389948112904544256","RT @NewEarthquake: 5.0 earthquake, 2km SSE of Clarin, Philippines. Oct 15 10:42 at epicenter (14m ago, depth 23km). http://t.co/KKMtEbCOWg",Not labeled,Not labeled,Related and informative
"389948372963979264","RT @ilovejamich: The historical Loboc Church in Bohol :( Before &amp; after #earthquake #PrayForVisayas God bless the Philippines http://t.co/Y…",Not labeled,Not labeled,Related and informative
"389948565880967168","RT @YanTayoEh: Loboc Church in Bohol then and now after the 7.2 magnitude earthquake just today #earthquake #PrayForVisayas (c) http://t.co…",Not labeled,Not labeled,Related and informative
"389948574282158081","RT @GandangGabiVice: This is really heartbreaking :'( #PrayForVisayas http://t.co/PihNhUmwiW",Not labeled,Not labeled,Related - but not informative
"389948620432101376","RT @BILLYversCebu: So this is what happened to Gaisano country mall. #PrayForVisayas http://t.co/AV3zX8TkXV",Not labeled,Not labeled,Related - but not informative
"389948708512464896","I hope you really pray for them because your tweets won't make a difference #PrayforVisayas",Not labeled,Not labeled,Related - but not informative
"389948880474763264","RT @GandangGabiVice: This is really heartbreaking :'( #PrayForVisayas http://t.co/PihNhUmwiW",Not labeled,Not labeled,Related - but not informative
"389948922413592576","Emang di pilipina ada apaan min ?@Update_Transfer: #PrayForPhilippines #PrayForVisayas",Not labeled,Not labeled,Related - but not informative
"389948989539237888","RT @owyposadas: Awwwww :( #PrayForVisayas",Not labeled,Not labeled,Related - but not informative
"389949027283775488","Let's say our prayers for those affected by the earthquake. #PrayForVisayas #earthquakePH",Not labeled,Not labeled,Related - but not informative
"389949065036722177","RT @ryanb0n: Pray it really works. Dont tweet it, just do it!!  #PrayforVisayas",Not labeled,Not labeled,Related - but not informative
"389949367009808384","@G2BArmyCebu Keepsafe ! #PrayForVisayas #PrayForCebu  -- H♥",Not labeled,Not labeled,Related - but not informative
"389949492839342080","RT @NewEarthquake: 7.2 earthquake, 2km S of Nueva Vida Sur, Philippines. Oct 15 08:12 at epicenter (10m ago, 25km Tagbilaran, depth... http…",Not labeled,Not labeled,Related and informative
"389949580919324672","Praying for everyone in Bohol and Cebu esp. for my relatives there. #PrayforBohol #PrayForCebu",Not labeled,Not labeled,Related - but not informative
"389950365258350592","@tomlinsondisney yep. search for #PrayForVisayas and you'll see the church is destroyed by the earthquake :(",Not labeled,Not labeled,Related and informative
"389950730175389696","RT @GandangGabiVice: This is really heartbreaking :'( #PrayForVisayas http://t.co/PihNhUmwiW",Not labeled,Not labeled,Related - but not informative
"389950767898951681","RT @SaklapFriend: God is good all the time. #PrayForVisayas",Not labeled,Not labeled,Related - but not informative
"389950814061486080","#PrayForVisayas Earthquake go away don't come again another day .. people wants to live in peace ...",Not labeled,Not labeled,Related - but not informative
"389950969225568257","#PrayForVisayas Keep safe everyone! :(",Not labeled,Not labeled,Related - but not informative
"389951472546226176","RT @kristeeelclear: Bohol &lt;/3 :( Please pray for our fellow Filipinos affected by the earthquake #PrayForVisayas",Not labeled,Not labeled,Related - but not informative
"389951510315941888","RT @japantimes: 7.2M quake jolts Philippines http://t.co/U2MJ09U5V6",Not labeled,Not labeled,Related and informative
"389951606768558080","RT @owyposadas: Awwwww :( #PrayForVisayas",Not labeled,Not labeled,Related - but not informative
"389951820660895744","11:11 #PrayForVisayas sana okay lang sila",Not labeled,Not labeled,Related - but not informative
"389951933924274176","RT @juanxi: Please spread the word. Mga kababayan sa Visayas, please use #rescuePH for information about people needing rescue. We will...",Not labeled,Not labeled,Related and informative
"389951942308294656","#PrayForVisayas 😔😔😔😔😔",Not labeled,Not labeled,Related - but not informative
"389952277848399872","RT @Chakan3ss: Congrats sa #GenesisPilot gnda ng effects ramdan ang #Earthquake sa Cebu and Bohol, Loboc church in Bohol #PrayforVisayas an…",Not labeled,Not labeled,Related - but not informative
"389952676311474176","RT @jpagreg: #prayforbohol #prayforcebu",Not labeled,Not labeled,Related - but not informative
"389952756028424192","#PrayForVisayas Keep Safe EveryOne",Not labeled,Not labeled,Related - but not informative
"389953032835710978","RT @miggoww: Loboc Church in Bohol then and now after the 7.2 magnitude earthquake just today #earthquake #PrayForVisayas (cto) http://t.co…",Not labeled,Not labeled,Related and informative
"389953129292132353","RT @erictayagSays: #bohol earthquake emerging as a major #ph earthquake Let us pray many lives were spared Let us take stock how to respond…",Not labeled,Not labeled,Related - but not informative
"389953238352408576","RT @alliharvard: i just heard about the earthquake in the philippines! i hope everyone is okay ♡",Not labeled,Not labeled,Related - but not informative
"389953452245127169","RT @HoyJanna: #PrayForVisayas 😰",Not labeled,Not labeled,Related - but not informative
"389953527767760896","#PrayForVisayas my relatives are okay naman ata ehh.. :(",Not labeled,Not labeled,Related - but not informative
"389953578095218688","RT @sunstarcebu: Meat vendor at Mandaue City Public Market killed after getting buried in debris. via @lagunda23 #Cebu #earthquake",Not labeled,Not labeled,Related and informative
"389953632612802560","My girls are in the Philippines and there was an earthquake there today, hope they are ok! I feel like a worried mom! :/",Not labeled,Not labeled,Related - but not informative
"389954052051595265","RT @juanxi: Please spread the word. Mga kababayan sa Visayas, please use #rescuePH for information about people needing rescue. We will com…",Not labeled,Not labeled,Related and informative
"389954593133588481","RT @AngNasaBabaNito: Loboc Church in Bohol then and now after the 7.2 magnitude earthquake just today #earthquake #PrayForVisayas (c) http:…",Not labeled,Not labeled,Related and informative
"389954656018776067","Let us pray all those affected by the massive earthquake off in Negros Oriental for their safety &amp; well-being. Lord is w/ us #prayforVISAYAS",Not labeled,Not labeled,Related - but not informative
"389954664432943104","7.2 quake hits central Philippines, killing 6 - The Hindu http://t.co/d5OmOK21LS",Not labeled,Not labeled,Related and informative
"389954756707241984","Grabe talaga yung nangyare sa Cebu. Thank God di tayo inabot ng lindol. #PrayForBohol",Not labeled,Not labeled,Related - but not informative
"389954865742352384","Ang ganda ng gising ko pero pagbukas ko ng Twitter, trending ang Earthquake magnitude 7.2 sa Bohol Grabe ang Lakas Nun :( #PrayForBohol",Not labeled,Not labeled,Related - but not informative
"389955004137611265","RT @BBCBreaking: 7.2 magnitude earthquake hits central Philippines, killing four, but no tsunami expected say officials http://t.co/5iok6dD…",Not labeled,Not labeled,Related and informative
"389955020944187393","RT @suthichai: แผ่นดินไหวหนักที่ฟิลิปปินส์ Magnitude-7.1 earthquake hits the Philippines http://t.co/KiWcauu2xo",Not labeled,Not labeled,Related and informative
"389955171943329793","Magnitude 7.4 quake hits Philippines, no tsunami threat | Reuters http://t.co/Au2UzVqlNR",Not labeled,Not labeled,Related and informative
"389955578774032384","RT @RT_com: UPDATE: Six killed after 7.1 #quake hits southern #Philippines (PHOTOS) http://t.co/0J6Eg19Gws",Not labeled,Not labeled,Related and informative
"389955582980927488","I just heard from the news. I can't imagine how terrible the experience must be for those who are affected. #PrayForBohol #PrayforCebu",Not labeled,Not labeled,Related - but not informative
"389955587175219201","huhuhu grabe kusuga sa linog bsan diare sa dipolog may gne wah ray nangaguba..  #PrayForVisayas  #PrayForMindanao",Not labeled,Not labeled,Related - but not informative
"389955725557891072","RT @BBCNews: Deadly quake strikes Philippines http://t.co/wM5CMa9wvN",Not labeled,Not labeled,Related and informative
"389955788485054464","Stay safe everyone! Pray and hope. 🙏 #PrayForVisayas",Not labeled,Not labeled,Related - but not informative
"389955977241305088","RT @ADMU_WVT: Our hearts and prayers go out to all our brothers and sisters in Visayas and Mindanao. Stay strong! #OBF #PrayforVisayas #Pra…",Not labeled,Not labeled,Related - but not informative
"389956186969497601","RT @alliharvard: i just heard about the earthquake in the philippines! i hope everyone is okay ♡",Not labeled,Not labeled,Related - but not informative
"389956845449662464","RT @ilovejamich: The historical Loboc Church in Bohol :( Before &amp; after #earthquake #PrayForVisayas God bless the Philippines http://t.co/Y…",Not labeled,Not labeled,Related and informative
"389956916749025281","Sad to hear the quake news. Heard these historical churches were ruined. #prayforbohol #prayforph 🙏 http://t.co/UzvACiue7i",Not labeled,Not labeled,Related and informative
